# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSB:kHtguH5YXzhbqEr	ENSB:kHtguH5YXzhbqEr	ENSB:kHtguH5YXzhbqEr	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:kIEvtsFu3SprBft	ENSB:kIEvtsFu3SprBft	ENSB:kIEvtsFu3SprBft	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:kIF8WWq176rv0Ci	ENSB:kIF8WWq176rv0Ci	ENSB:kIF8WWq176rv0Ci	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:kKb0M3coah88ix7	ENSB:kKb0M3coah88ix7	ENSB:kKb0M3coah88ix7	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:kR928mpNiqosgrb	ENSB:kR928mpNiqosgrb	ENSB:kR928mpNiqosgrb	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:kV9pE8tQDB_wOm4	ENSB:kV9pE8tQDB_wOm4	ENSB:kV9pE8tQDB_wOm4	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSB:kX30Tha89XxwanV	ENSB:kX30Tha89XxwanV	ENSB:kX30Tha89XxwanV	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:kZCBzbV5e7nGxQb	ENSB:kZCBzbV5e7nGxQb	ENSB:kZCBzbV5e7nGxQb	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:k_aSwZh_zLmU_eG	ENSB:k_aSwZh_zLmU_eG	ENSB:k_aSwZh_zLmU_eG	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:kbQ78yy-pKkdeuF	ENSB:kbQ78yy-pKkdeuF	ENSB:kbQ78yy-pKkdeuF	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:khD8pH1r1yiagX0	ENSB:khD8pH1r1yiagX0	ENSB:khD8pH1r1yiagX0	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSB:ki4PRx6e9sqFZ5D	ENSB:ki4PRx6e9sqFZ5D	ENSB:ki4PRx6e9sqFZ5D	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:kixJDYj2OcN9jP6	ENSB:kixJDYj2OcN9jP6	ENSB:kixJDYj2OcN9jP6	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSB:kkBnk25juZOX6HG	ENSB:kkBnk25juZOX6HG	ENSB:kkBnk25juZOX6HG	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:kkUeN5ODzU9u3ug	ENSB:kkUeN5ODzU9u3ug	ENSB:kkUeN5ODzU9u3ug	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:klLuPuV92ge1eKf	ENSB:klLuPuV92ge1eKf	ENSB:klLuPuV92ge1eKf	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:kmsEZrbSjpQhjYf	ENSB:kmsEZrbSjpQhjYf	ENSB:kmsEZrbSjpQhjYf	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:kn26R8fduAgv2Ll	ENSB:kn26R8fduAgv2Ll	ENSB:kn26R8fduAgv2Ll	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:knStwBi7f5ByQEN	ENSB:knStwBi7f5ByQEN	ENSB:knStwBi7f5ByQEN	protein_coding	0	1	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	1	2
ENSB:kwKJbZvED1pkc2C	ENSB:kwKJbZvED1pkc2C	ENSB:kwKJbZvED1pkc2C	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:kxioVmsHZLiqz39	ENSB:kxioVmsHZLiqz39	ENSB:kxioVmsHZLiqz39	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:kzIMaSs2ClINo18	ENSB:kzIMaSs2ClINo18	ENSB:kzIMaSs2ClINo18	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:l07W_csjepZC5mR	ENSB:l07W_csjepZC5mR	ENSB:l07W_csjepZC5mR	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:l1-J1gP1joO1IIb	ENSB:l1-J1gP1joO1IIb	ENSB:l1-J1gP1joO1IIb	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:l21oqRhzfRdKYio	ENSB:l21oqRhzfRdKYio	ENSB:l21oqRhzfRdKYio	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:l2LCwHssgI19t9c	ENSB:l2LCwHssgI19t9c	ENSB:l2LCwHssgI19t9c	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:l3yVUGuz11Vfxqo	ENSB:l3yVUGuz11Vfxqo	ENSB:l3yVUGuz11Vfxqo	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:l5b6HDdZ23noul7	ENSB:l5b6HDdZ23noul7	ENSB:l5b6HDdZ23noul7	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lBAI3aBNdQwobRF	ENSB:lBAI3aBNdQwobRF	ENSB:lBAI3aBNdQwobRF	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSB:lDSBZtqWakTLKVq	ENSB:lDSBZtqWakTLKVq	ENSB:lDSBZtqWakTLKVq	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:lER0ElkRCkGIVNu	ENSB:lER0ElkRCkGIVNu	ENSB:lER0ElkRCkGIVNu	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lEphmwm8aGJ28Ak	ENSB:lEphmwm8aGJ28Ak	ENSB:lEphmwm8aGJ28Ak	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
ENSB:lG9sUBwXF3sg0ZT	ENSB:lG9sUBwXF3sg0ZT	ENSB:lG9sUBwXF3sg0ZT	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:lGzcOulao19l6hU	ENSB:lGzcOulao19l6hU	ENSB:lGzcOulao19l6hU	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lJ-SrmIAQkWB2zK	ENSB:lJ-SrmIAQkWB2zK	ENSB:lJ-SrmIAQkWB2zK	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:lJwlMiQeSJnKUeC	ENSB:lJwlMiQeSJnKUeC	ENSB:lJwlMiQeSJnKUeC	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lO1dTwLXT1oHzu8	ENSB:lO1dTwLXT1oHzu8	ENSB:lO1dTwLXT1oHzu8	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:lPlmvcnzKF_F6Vu	ENSB:lPlmvcnzKF_F6Vu	ENSB:lPlmvcnzKF_F6Vu	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lTmPwbf8VC2pm-T	ENSB:lTmPwbf8VC2pm-T	ENSB:lTmPwbf8VC2pm-T	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:lVudk9Ap54Ke2vj	ENSB:lVudk9Ap54Ke2vj	ENSB:lVudk9Ap54Ke2vj	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lWA1LUQhWe-TxlW	ENSB:lWA1LUQhWe-TxlW	ENSB:lWA1LUQhWe-TxlW	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:lWaRk7Wm15XBGdq	ENSB:lWaRk7Wm15XBGdq	ENSB:lWaRk7Wm15XBGdq	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:lXK26YfqTtQtdjJ	ENSB:lXK26YfqTtQtdjJ	ENSB:lXK26YfqTtQtdjJ	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:lYeuj-ilwFgS4Wp	ENSB:lYeuj-ilwFgS4Wp	ENSB:lYeuj-ilwFgS4Wp	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lZLlwJvx1nzyHLF	ENSB:lZLlwJvx1nzyHLF	ENSB:lZLlwJvx1nzyHLF	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lZU-x3yspcIR-45	ENSB:lZU-x3yspcIR-45	ENSB:lZU-x3yspcIR-45	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:laDb9TrGT6YwYoo	ENSB:laDb9TrGT6YwYoo	ENSB:laDb9TrGT6YwYoo	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:ld7mH4MNGzsPaMw	ENSB:ld7mH4MNGzsPaMw	ENSB:ld7mH4MNGzsPaMw	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:ldb5ZLQjgqc07D_	ENSB:ldb5ZLQjgqc07D_	ENSB:ldb5ZLQjgqc07D_	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lguIoJELQMnDNAI	ENSB:lguIoJELQMnDNAI	ENSB:lguIoJELQMnDNAI	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:lhZQhqbz7jUIFpa	ENSB:lhZQhqbz7jUIFpa	ENSB:lhZQhqbz7jUIFpa	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lk13GA1apk8kA4n	ENSB:lk13GA1apk8kA4n	ENSB:lk13GA1apk8kA4n	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:llUDFmOjYTpOrHM	ENSB:llUDFmOjYTpOrHM	ENSB:llUDFmOjYTpOrHM	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:lvs1Z5yy2bCaojU	ENSB:lvs1Z5yy2bCaojU	ENSB:lvs1Z5yy2bCaojU	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:lyiXs8snFdPRvPz	ENSB:lyiXs8snFdPRvPz	ENSB:lyiXs8snFdPRvPz	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:lynnQiotuSb9pLp	ENSB:lynnQiotuSb9pLp	ENSB:lynnQiotuSb9pLp	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSB:m-0WcPpOxlOxaOw	ENSB:m-0WcPpOxlOxaOw	ENSB:m-0WcPpOxlOxaOw	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:m-D9Jz-SFcc6Pvq	ENSB:m-D9Jz-SFcc6Pvq	ENSB:m-D9Jz-SFcc6Pvq	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:m-VPxplN-lb9eMd	ENSB:m-VPxplN-lb9eMd	ENSB:m-VPxplN-lb9eMd	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:m-vYEPP1We1Jv-x	ENSB:m-vYEPP1We1Jv-x	ENSB:m-vYEPP1We1Jv-x	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:m0D-2bjEAl03f2w	ENSB:m0D-2bjEAl03f2w	ENSB:m0D-2bjEAl03f2w	lincRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:m4ngMNoSd9ZNO4p	ENSB:m4ngMNoSd9ZNO4p	ENSB:m4ngMNoSd9ZNO4p	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:m9pXCYWcf0lu8PB	ENSB:m9pXCYWcf0lu8PB	ENSB:m9pXCYWcf0lu8PB	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:m9qjPS3kSGehmy2	ENSB:m9qjPS3kSGehmy2	ENSB:m9qjPS3kSGehmy2	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:mCazaHJWYiBU5L_	ENSB:mCazaHJWYiBU5L_	ENSB:mCazaHJWYiBU5L_	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:mDO1cECW5GpdALJ	ENSB:mDO1cECW5GpdALJ	ENSB:mDO1cECW5GpdALJ	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:mLAS-pugbJJxM5J	ENSB:mLAS-pugbJJxM5J	ENSB:mLAS-pugbJJxM5J	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:mN7Qjfnwrw79oAW	ENSB:mN7Qjfnwrw79oAW	ENSB:mN7Qjfnwrw79oAW	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:mNAACHBqAEt3S4H	ENSB:mNAACHBqAEt3S4H	ENSB:mNAACHBqAEt3S4H	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:mRE6SHBlcwRbx3e	ENSB:mRE6SHBlcwRbx3e	ENSB:mRE6SHBlcwRbx3e	protein_coding	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
ENSB:mRc3xGwr14A_xAp	ENSB:mRc3xGwr14A_xAp	ENSB:mRc3xGwr14A_xAp	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:mSGYEL1P1yv6hut	ENSB:mSGYEL1P1yv6hut	ENSB:mSGYEL1P1yv6hut	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:mSisYEDUBUSqxJB	ENSB:mSisYEDUBUSqxJB	ENSB:mSisYEDUBUSqxJB	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:mUxWQrCdNyiUZ3o	ENSB:mUxWQrCdNyiUZ3o	ENSB:mUxWQrCdNyiUZ3o	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:mVhrzRkg7Ite8sH	ENSB:mVhrzRkg7Ite8sH	ENSB:mVhrzRkg7Ite8sH	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:mWVZCM6cSzaEnaV	ENSB:mWVZCM6cSzaEnaV	ENSB:mWVZCM6cSzaEnaV	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:mbzPYY_Ezt40HYN	ENSB:mbzPYY_Ezt40HYN	ENSB:mbzPYY_Ezt40HYN	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:mcmIfXi8TlLPgL4	ENSB:mcmIfXi8TlLPgL4	ENSB:mcmIfXi8TlLPgL4	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:mehFcEUe8u9TFK2	ENSB:mehFcEUe8u9TFK2	ENSB:mehFcEUe8u9TFK2	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:mgYRsBKqgDV7_k-	ENSB:mgYRsBKqgDV7_k-	ENSB:mgYRsBKqgDV7_k-	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:mgaZ9xUF5zt3Uy7	ENSB:mgaZ9xUF5zt3Uy7	ENSB:mgaZ9xUF5zt3Uy7	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:miJqHF2Zx3uzF62	ENSB:miJqHF2Zx3uzF62	ENSB:miJqHF2Zx3uzF62	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:mkjxwi9q9RAVFlG	ENSB:mkjxwi9q9RAVFlG	ENSB:mkjxwi9q9RAVFlG	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:mnjN9eHwV8vh9jc	ENSB:mnjN9eHwV8vh9jc	ENSB:mnjN9eHwV8vh9jc	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:moBQlGNZhSktou1	ENSB:moBQlGNZhSktou1	ENSB:moBQlGNZhSktou1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:mpkZYXjALLDe02i	ENSB:mpkZYXjALLDe02i	ENSB:mpkZYXjALLDe02i	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:mpmKt7vlsmkczRE	ENSB:mpmKt7vlsmkczRE	ENSB:mpmKt7vlsmkczRE	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:mqdxZTTMPYDhBNP	ENSB:mqdxZTTMPYDhBNP	ENSB:mqdxZTTMPYDhBNP	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:mui-k2RED5wVCAu	ENSB:mui-k2RED5wVCAu	ENSB:mui-k2RED5wVCAu	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:muxlFQz9esy5nfF	ENSB:muxlFQz9esy5nfF	ENSB:muxlFQz9esy5nfF	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:mvRIt473k1lUN-i	ENSB:mvRIt473k1lUN-i	ENSB:mvRIt473k1lUN-i	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:mvztyjX2Sc84c-7	ENSB:mvztyjX2Sc84c-7	ENSB:mvztyjX2Sc84c-7	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:mx9SNNrhk9wXw3e	ENSB:mx9SNNrhk9wXw3e	ENSB:mx9SNNrhk9wXw3e	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:my0LvRmCHz2ySF1	ENSB:my0LvRmCHz2ySF1	ENSB:my0LvRmCHz2ySF1	protein_coding	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
ENSB:mzxfbFjlaBMAJcZ	ENSB:mzxfbFjlaBMAJcZ	ENSB:mzxfbFjlaBMAJcZ	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:n040J-trTLKqhZw	ENSB:n040J-trTLKqhZw	ENSB:n040J-trTLKqhZw	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:n1cLNnsZ3WOppgq	ENSB:n1cLNnsZ3WOppgq	ENSB:n1cLNnsZ3WOppgq	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSB:n4BjiUjqWq76UAC	ENSB:n4BjiUjqWq76UAC	ENSB:n4BjiUjqWq76UAC	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:n5xtCRwC3ncdzA3	ENSB:n5xtCRwC3ncdzA3	ENSB:n5xtCRwC3ncdzA3	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:n6cfMVHazvi1fbh	ENSB:n6cfMVHazvi1fbh	ENSB:n6cfMVHazvi1fbh	protein_coding	0	0	0	33	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30
ENSB:n8CoJZ45RK4wQcl	ENSB:n8CoJZ45RK4wQcl	ENSB:n8CoJZ45RK4wQcl	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
ENSB:n9LXaUj_nguH-wx	ENSB:n9LXaUj_nguH-wx	ENSB:n9LXaUj_nguH-wx	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:nAeZvXd0TvO9DFy	ENSB:nAeZvXd0TvO9DFy	ENSB:nAeZvXd0TvO9DFy	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nBraZvPEbK4M013	ENSB:nBraZvPEbK4M013	ENSB:nBraZvPEbK4M013	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:nCkuwvR_Vm8DOPd	ENSB:nCkuwvR_Vm8DOPd	ENSB:nCkuwvR_Vm8DOPd	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nHK5loppJA9aFEs	ENSB:nHK5loppJA9aFEs	ENSB:nHK5loppJA9aFEs	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nNQvMQW6sHQYShx	ENSB:nNQvMQW6sHQYShx	ENSB:nNQvMQW6sHQYShx	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nTZ08fyWg_cFVrg	ENSB:nTZ08fyWg_cFVrg	ENSB:nTZ08fyWg_cFVrg	protein_coding	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
ENSB:nV-tdCv9-zNDnHy	ENSB:nV-tdCv9-zNDnHy	ENSB:nV-tdCv9-zNDnHy	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:nWC-lXAFon1xIcP	ENSB:nWC-lXAFon1xIcP	ENSB:nWC-lXAFon1xIcP	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nWHJoJzFDUxfED_	ENSB:nWHJoJzFDUxfED_	ENSB:nWHJoJzFDUxfED_	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:nX2RxXGGKPAY_wD	ENSB:nX2RxXGGKPAY_wD	ENSB:nX2RxXGGKPAY_wD	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:nXDny4FmDuRCu6d	ENSB:nXDny4FmDuRCu6d	ENSB:nXDny4FmDuRCu6d	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nXfm3KD8nbmvFCs	ENSB:nXfm3KD8nbmvFCs	ENSB:nXfm3KD8nbmvFCs	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:nY8entKgilcZek7	ENSB:nY8entKgilcZek7	ENSB:nY8entKgilcZek7	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:nZzm9UWy0fvgKHh	ENSB:nZzm9UWy0fvgKHh	ENSB:nZzm9UWy0fvgKHh	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nexFLFF0XJCm7un	ENSB:nexFLFF0XJCm7un	ENSB:nexFLFF0XJCm7un	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:ngAa7rwp9lc7xGH	ENSB:ngAa7rwp9lc7xGH	ENSB:ngAa7rwp9lc7xGH	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSB:nhLQkXIpB0864uN	ENSB:nhLQkXIpB0864uN	ENSB:nhLQkXIpB0864uN	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:niug56q4RCHaZ4i	ENSB:niug56q4RCHaZ4i	ENSB:niug56q4RCHaZ4i	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:nk7VDY8FlqIeHA8	ENSB:nk7VDY8FlqIeHA8	ENSB:nk7VDY8FlqIeHA8	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:nkKrl3FpIm0EweJ	ENSB:nkKrl3FpIm0EweJ	ENSB:nkKrl3FpIm0EweJ	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:noebrPuUIkO3N0W	ENSB:noebrPuUIkO3N0W	ENSB:noebrPuUIkO3N0W	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:nrVsNRp6VGDKA1G	ENSB:nrVsNRp6VGDKA1G	ENSB:nrVsNRp6VGDKA1G	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:nsm3pzsb44Pc1YN	ENSB:nsm3pzsb44Pc1YN	ENSB:nsm3pzsb44Pc1YN	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:nt6qGEJyVrQN5oy	ENSB:nt6qGEJyVrQN5oy	ENSB:nt6qGEJyVrQN5oy	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:nuWIR_KkUFN2pue	ENSB:nuWIR_KkUFN2pue	ENSB:nuWIR_KkUFN2pue	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:nwZ59_hJDhXoiXZ	ENSB:nwZ59_hJDhXoiXZ	ENSB:nwZ59_hJDhXoiXZ	lincRNA	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:nxF6GG6TcrbgnCk	ENSB:nxF6GG6TcrbgnCk	ENSB:nxF6GG6TcrbgnCk	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:nz-702z3bxhu6NU	ENSB:nz-702z3bxhu6NU	ENSB:nz-702z3bxhu6NU	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
